ein,name,city,zip,county,county_state,lat,lon,ruling_year,ntee,ntee_major,ntee_major_name,subsector,subsector_name,ntee_code_definition,subsection_code,foundation_code,revenue,income,assets,state
20-5354265,Thin Air Community Radio,Spokane,99201,Spokane County,"Spokane County, WA",47.65923,-117.425241,2007.0,A34,A,"Arts, Culture & Humanities",ART,Arts & Culture,Radio,3,16,142997.0,142997.0,140188.0,WA
20-5401069,Housing For All,Spokane,99208,Spokane County,"Spokane County, WA",47.7876620419239,-117.394121404524,2007.0,L21,L,Housing & Shelter,HMS,Human Services,Low-Income & Subsidized Rental Housing,3,15,0.0,0.0,0.0,WA
20-5548346,Springhill Bible Fellowship,Spokane,99224,Spokane County,"Spokane County, WA",47.7376552947946,-117.678518663627,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
20-5766870,Chavurat Hamashiach,Spokane Valley,99206,Spokane County,"Spokane County, WA",47.6768391971324,-117.239522704301,2008.0,X30,X,Religion-Related,REL,Religion,Judaism,3,10,,,,WA
20-5769628,Spokane Valley Sea Hawkers,Newman Lake,99025,Spokane County,"Spokane County, WA",47.7628904976914,-117.096297402158,2011.0,N50,N,Recreation & Sports,HMS,Human Services,Recreational l Clubs,7,0,0.0,0.0,0.0,WA
20-5779908,Denton Foundation,Spokane,99203,Spokane County,"Spokane County, WA",47.625876,-117.389007,2007.0,E32,E,Health Care,HEL,Health,"Ambulatory Health Center, Community Clinic",3,4,,50000.0,2435.0,WA
20-5856266,Friends Of Ferris,Spokane,99223,Spokane County,"Spokane County, WA",47.611377,-117.359928,2007.0,B12,B,Education,EDU,Education,Fund Raising and/or Fund Distribution,3,15,72598.0,73471.0,82208.0,WA
20-5881774,Colfax Golf Course Foundation,Colfax,99111,Whitman County,"Whitman County, WA",46.880802,-117.377298,2007.0,N6A,N,Recreation & Sports,HMS,Human Services,Golf,3,15,179197.0,179197.0,44100.0,WA
20-5886638,Living Water Foundation,Spokane,99217,Spokane County,"Spokane County, WA",47.7323000152634,-117.368268568901,2007.0,T30,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Public Foundations,3,15,183400.0,183400.0,73627.0,WA
20-5977659,49 Degrees North Ski Patrolfoundation,Chewelah,99109,Stevens County,"Stevens County, WA",48.2443075504066,-117.774147126435,2007.0,B82,B,Education,EDU,Education,"Scholarships, Student Financial Aid Services, Awards",3,16,0.0,0.0,0.0,WA
20-6268489,R S Smith Irrv,Spokane,99210,Spokane County,"Spokane County, WA",47.657997,-117.4253985,2004.0,T22,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Independent Foundations,3,4,,87543.0,229729.0,WA
20-6742696,Niblock Charitable,Spokane,99223,Spokane County,"Spokane County, WA",47.611377,-117.359928,2007.0,T20,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Grantmaking Foundations,3,4,,218057.0,996252.0,WA
20-6815931,Southern Calif Pub Safety Retireemedical,Spokane,99205,Spokane County,"Spokane County, WA",47.695572,-117.4401405,2008.0,Y43,Y,Mutual & Membership Benefit,MMB,Mutual & Membership Benefit,Voluntary Employees Beneficiary Associations (Non-Government),9,0,914644.0,4597062.0,8951974.0,WA
20-7044058,Cowles Company Medical Plan Veba,Spokane,99201,Spokane County,"Spokane County, WA",47.657709,-117.4263165,2008.0,Y43,Y,Mutual & Membership Benefit,MMB,Mutual & Membership Benefit,Voluntary Employees Beneficiary Associations (Non-Government),9,0,4414701.0,4414701.0,3196489.0,WA
20-7190926,Wolff Family Foundation,Spokane,99201,Spokane County,"Spokane County, WA",47.657043,-117.42318,2009.0,P12,P,Human Services,HMS,Human Services,Fund Raising and Fund Distribution,3,4,,456673.0,261048.0,WA
20-8077365,Keystone Un,Spokane,99202,Spokane County,"Spokane County, WA",47.656161,-117.410985,2007.0,P73,P,Human Services,HMS,Human Services,Group Homes,3,15,191331.0,191331.0,2270851.0,WA
20-8095096,Peter And Brenda Ungaro Foundation,Liberty Lake,99019,Spokane County,"Spokane County, WA",47.6377781174043,-117.082198841076,2008.0,T22,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Independent Foundations,3,4,,161854.0,1409161.0,WA
20-8147659,Spokane Firefighters Benevolentfund,Spokane,99204,Spokane County,"Spokane County, WA",47.648079,-117.4266855,2015.0,M11,M,Public Safety & Disaster Relief,HMS,Human Services,Single Organization Support,3,15,24482.0,26427.0,29988.0,WA
20-8173101,Blue Waters Bluegrass Festival Association,Medical Lake,99022,Spokane County,"Spokane County, WA",47.59983,-117.6755085,2007.0,N52,N,Recreation & Sports,HMS,Human Services,Fairs,3,15,0.0,0.0,0.0,WA
20-8204240,North Wall Childrens Association,Spokane,99218,Spokane County,"Spokane County, WA",47.7424119081309,-117.421777287899,2009.0,P30,P,Human Services,HMS,Human Services,"Children's, Youth Services",3,15,0.0,0.0,0.0,WA
20-8248281,Spokane District Dental Societyfoundation,Liberty Lake,99019,Spokane County,"Spokane County, WA",47.6713212703846,-117.091222910353,2009.0,E30,E,Health Care,HEL,Health,"Health Treatment Facilities, Primarily Outpatient",3,15,1808.0,1808.0,69474.0,WA
20-8350691,Hands Across Nations,Chewelah,99109,Stevens County,"Stevens County, WA",48.2788687368862,-117.71353856215,2008.0,P80,P,Human Services,HMS,Human Services,Centers to Support the Independence of Specific Populations,3,15,0.0,0.0,0.0,WA
20-8353437,The Bisbee Project,Spokane,99201,Spokane County,"Spokane County, WA",47.662663072139,-117.450064973918,2007.0,B90,B,Education,EDU,Education,Educational Services and Schools - Other,3,3,,1.0,16585.0,WA
20-8377385,Free Rein Therapeutic Riding,Spokane,99223,Spokane County,"Spokane County, WA",47.611377,-117.359928,2008.0,P80,P,Human Services,HMS,Human Services,Centers to Support the Independence of Specific Populations,3,15,367668.0,372525.0,201599.0,WA
20-8406847,Regional Theatre Of The Palouse,Pullman,99163,Whitman County,"Whitman County, WA",46.735047,-117.1746405,2007.0,A65,A,"Arts, Culture & Humanities",ART,Arts & Culture,Theater,3,15,315442.0,325442.0,536569.0,WA
20-8431466,Electrical Workers Veba,Spokane,99205,Spokane County,"Spokane County, WA",47.695572,-117.4401405,2009.0,Y43,Y,Mutual & Membership Benefit,MMB,Mutual & Membership Benefit,Voluntary Employees Beneficiary Associations (Non-Government),9,0,1272505.0,1272505.0,719599.0,WA
20-8433859,Little League Baseball,Greenacres,99016,Spokane County,"Spokane County, WA",47.6412295473482,-117.166011937533,1967.0,N60,N,Recreation & Sports,HMS,Human Services,Amateur Sports,3,15,101625.0,101625.0,44653.0,WA
20-8524459,Combat Vets Motorcycle Association Idaho Chapter 13,Spokane Vly,99211,Spokane County,"Spokane County, WA",47.6760200000001,-117.32252,2009.0,W30,W,Public & Societal Benefit,PSB,Public & Societal Benefit,"Military, Veterans' Organizations",19,0,61228.0,80496.0,92808.0,WA
20-8708011,Choshen Farm,Spokane,99228,Spokane County,"Spokane County, WA",47.715948,-117.4254705,2011.0,Q30,Q,International Affairs,IFA,International,International Development,3,15,808303.0,812382.0,216638.0,WA
20-8739886,Spokane Shadow Youth Soccer Club,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,2010.0,N64,N,Recreation & Sports,HMS,Human Services,Soccer,3,16,1659694.0,1659694.0,978058.0,WA
20-8837064,Liberty Lake Kiwanis Foundation,Liberty Lake,99019,Spokane County,"Spokane County, WA",47.663946,-117.091269,2007.0,B82,B,Education,EDU,Education,"Scholarships, Student Financial Aid Services, Awards",3,15,0.0,0.0,0.0,WA
20-8838413,Fan Foundation,Spokane,99208,Spokane County,"Spokane County, WA",47.721888,-117.413946024035,2017.0,A70,A,"Arts, Culture & Humanities",ART,Arts & Culture,Humanities Organizations,3,16,0.0,0.0,0.0,WA
20-8931223,The Big Table,Spokane,99201,Spokane County,"Spokane County, WA",47.656431,-117.424818,2011.0,T99,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,"Philanthropy, Voluntarism, and Grantmaking Foundations N.E.C.",3,15,2146259.0,2401167.0,1755957.0,WA
21-2161935,Sherman Hills Stewardship Ministries,Spokane,99212,Spokane County,"Spokane County, WA",47.683638532633,-117.2850885,2003.0,X20,X,Religion-Related,REL,Religion,Christianity,3,15,37223.0,37223.0,144972.0,WA
22-0076810,World Equine Veterinary Association,Palouse,99161,Whitman County,"Whitman County, WA",46.9067199010866,-117.054595751445,2012.0,D03,D,Animal-Related,ENV,Environment & Animals,"Professional Societies, Associations",3,15,0.0,0.0,0.0,WA
22-2165727,National Carousel Association,Spokane,99208,Spokane County,"Spokane County, WA",47.748681,-117.4945815,1978.0,A82,A,"Arts, Culture & Humanities",ART,Arts & Culture,Historical Societies & Historic Preservation,3,16,135181.0,149076.0,373408.0,WA
22-2186516,Mastiff Club Of America,Chattaroy,99003,Spokane County,"Spokane County, WA",47.8771078570604,-117.35247872324,2004.0,D60,D,Animal-Related,ENV,Environment & Animals,Other Services - Specialty Animals,4,0,109812.0,109812.0,279201.0,WA
22-3891301,Washington State University,Davenport,99122,Lincoln County,"Lincoln County, WA",47.733804,-118.190781,2014.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,15,0.0,0.0,0.0,WA
23-3049276,South Africa Community Fund,Colfax,99111,Whitman County,"Whitman County, WA",46.8826528462404,-117.364675471579,2024.0,K30,K,"Food, Agriculture & Nutrition",HMS,Human Services,Food Programs,3,16,0.0,0.0,0.0,WA
23-3103238,Trentwood Elementary Parent Teacher Organization,Spokane Vly,99216,Spokane County,"Spokane County, WA",47.7005175223899,-117.207837,2011.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,16,0.0,0.0,0.0,WA
23-7001351,Sons Of Italy In America,Spokane,99228,Spokane County,"Spokane County, WA",47.715948,-117.4254705,1947.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7005496,Deliverance Center,Spokane,99201,Spokane County,"Spokane County, WA",47.6592975708413,-117.413254204301,1969.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7013318,Spokane Art School,Spokane,99201,Spokane County,"Spokane County, WA",47.666115,-117.420894,1969.0,A25,A,"Arts, Culture & Humanities",ART,Arts & Culture,Arts Education,3,15,,,,WA
23-7022217,Mt Spokane Church Ministries,Mead,99021,Spokane County,"Spokane County, WA",47.787485396733,-117.319069513878,1969.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7041302,Zion-Emmanuel Lutheran Church,Odessa,99159,Lincoln County,"Lincoln County, WA",47.323066769771,-118.688200615699,1941.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7041318,Hope Lutheran Church,Spokane Vly,99016,Spokane County,"Spokane County, WA",47.6642299431298,-117.163814982515,1941.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7048590,International Association Of Lions Clubs,Medical Lake,99022,Spokane County,"Spokane County, WA",47.59983,-117.6755085,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,WA
23-7049675,Yfa Connections,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,1969.0,F22,F,Mental Health & Crisis Intervention,HEL,Health,"Alcohol, Drug Abuse, Treatment Only",3,15,4428331.0,4428331.0,10665300.0,WA
23-7050740,Westside Church Spokane,Spokane,99224,Spokane County,"Spokane County, WA",47.5903744653478,-117.56267300124,1985.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7052227,Gonzaga Law School Foundation,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,1971.0,B11,B,Education,EDU,Education,Single Organization Support,3,15,2896387.0,10421409.0,37704467.0,WA
23-7061080,National Association Of Women In Construction,Spokane Vly,99214,Spokane County,"Spokane County, WA",47.6570600000001,-117.24725,1961.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,0.0,0.0,0.0,WA
23-7072333,Inland Empire Veterinary Medical Association,Spokane,99209,Spokane County,"Spokane County, WA",47.693439,-117.4400505,1968.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,0.0,0.0,0.0,WA
23-7081193,Association For The Development Of Human Potential,Spokane,99201,Spokane County,"Spokane County, WA",47.652264,-117.4466745,1970.0,P50,P,Human Services,HMS,Human Services,Personal Social Services,3,16,86799.0,145261.0,352466.0,WA
23-7082434,International Association Of Fire Fighters,Pullman,99163,Whitman County,"Whitman County, WA",46.735047,-117.1746405,1970.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,5,0,73086.0,73086.0,111793.0,WA
23-7084669,National Society Of The Daughters Of The American Revolution,Mead,99021,Spokane County,"Spokane County, WA",47.7996757230077,-117.337381608835,1969.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
23-7092584,Reminder,Spokane,99207,Spokane County,"Spokane County, WA",47.688687,-117.387198,1971.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7093786,Church In Spokane,Spokane,99205,Spokane County,"Spokane County, WA",47.6886248359135,-117.422116191569,1971.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7097524,Spokane Public Radio,Spokane,99201,Spokane County,"Spokane County, WA",47.669022,-117.4269555,1971.0,A34,A,"Arts, Culture & Humanities",ART,Arts & Culture,Radio,3,15,2240138.0,2441318.0,4837629.0,WA
23-7097756,Tekoa Community Ambulance Association,Tekoa,99033,Whitman County,"Whitman County, WA",47.229453,-117.079542,2021.0,E62,E,Health Care,HEL,Health,"Ambulance, Emergency Medical Transport Services",3,16,69327.0,69327.0,107552.0,WA
23-7098059,East Valley Education Association,Otis Orchards,99027,Spokane County,"Spokane County, WA",47.701152,-117.1161495,2026.0,J40,J,Employment,HMS,Human Services,Labor Unions,5,0,71661.0,71661.0,152758.0,WA
23-7104932,Mead Education Asso Mead School Dist 354,Spokane,99207,Spokane County,"Spokane County, WA",47.678103,-117.4068135,1971.0,B20,B,Education,EDU,Education,"Elementary, Secondary Education, K - 12",6,0,192634.0,192634.0,228664.0,WA
23-7105287,The Bridge,Spokane,99205,Spokane County,"Spokane County, WA",47.693376,-117.427824,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7105335,United States Power Squadrons,Spokane,99208,Spokane County,"Spokane County, WA",47.72286,-117.476694,1971.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
23-7121726,Lilac Services For The Blind,Spokane,99201,Spokane County,"Spokane County, WA",47.668554,-117.4208985,1971.0,G41,G,Voluntary Health Associations,HEL,Health,"Eye Diseases, Blindness and Vision Impairments",3,16,396744.0,410007.0,1773906.0,WA
23-7138303,Free & Accepted Masons Of Washington,Spokane,99212,Spokane County,"Spokane County, WA",47.6863821462583,-117.282765295699,1941.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7139707,Free & Accepted Masons Of Washington,Spokane,99201,Spokane County,"Spokane County, WA",47.65464,-117.419922,1941.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,10,0,0.0,0.0,0.0,WA
23-7157756,Order Of The Eastern Star Of Washington,Rosalia,99170,Whitman County,"Whitman County, WA",47.2412457763577,-117.375290711416,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7157917,Order Of The Eastern Star Of Washington,Kettle Falls,99141,Stevens County,"Stevens County, WA",48.6071761218477,-118.055994803451,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7157921,Order Of The Eastern Star Of Washington,Deer Park,99006,Spokane County,"Spokane County, WA",47.952918,-117.4689585,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7157929,Order Of The Eastern Star Of Washington,Almira,99103,Lincoln County,"Lincoln County, WA",47.736756,-118.93077,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7157930,Order Of The Eastern Star Of Washington,Newport,99156,Pend Oreille County,"Pend Oreille County, WA",48.15954,-117.165438,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
23-7158640,I B E W Health-Welfare Trust Of Southwest Washington Labor Center,Spokane,99201,Spokane County,"Spokane County, WA",47.669877,-117.423423,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,9,0,14770528.0,19033002.0,39146625.0,WA
23-7161814,Emmanuel Baptist Church Of Pullman Washington,Pullman,99163,Whitman County,"Whitman County, WA",46.7186727043014,-117.168170704301,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7170512,Odessa Historical Society,Odessa,99159,Lincoln County,"Lincoln County, WA",47.3032674218078,-118.603297829909,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,0.0,0.0,0.0,WA
23-7172401,Catholic Daughters Of The Americas,Colton,99113,Whitman County,"Whitman County, WA",46.567485,-117.127055,1946.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,,,,WA
23-7172421,Catholic Daughters Of The Americas,Spokane,99208,Spokane County,"Spokane County, WA",47.756763,-117.497547,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,,,,WA
23-7173826,Second Harvest Inland Northwest,Spokane,99202,Spokane County,"Spokane County, WA",47.66031,-117.391266,2002.0,K31,K,"Food, Agriculture & Nutrition",HMS,Human Services,"Food Banks, Pantries",3,15,151727874.0,153201933.0,19419094.0,WA
23-7174127,Inland Empire Bass Club,Spokane Vly,99214,Spokane County,"Spokane County, WA",47.6570600000001,-117.24725,2012.0,N61,N,Recreation & Sports,HMS,Human Services,"Fishing, Hunting",7,0,0.0,0.0,0.0,WA
23-7178033,Columbia Fire And Iron,Spokane,99205,Spokane County,"Spokane County, WA",47.683863,-117.4136445,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
23-7182232,United Nations Association Spokane Chapter,Liberty Lake,99019,Spokane County,"Spokane County, WA",47.6621733471927,-117.091347773934,2015.0,Q42,Q,International Affairs,IFA,International,United Nations Association,3,16,0.0,0.0,0.0,WA
23-7182260,Lake Spokane Community Church Center,Nine Mile Falls,99026,Stevens County,"Stevens County, WA",47.8185964000001,-117.5983572,1975.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
23-7188879,Free & Accepted Masons Of Washington,Kettle Falls,99141,Stevens County,"Stevens County, WA",48.65166,-118.0884105,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,10,0,0.0,0.0,0.0,WA
23-7190861,Free & Accepted Masons Of Washington,Saint John,99171,Whitman County,"Whitman County, WA",47.0899501934331,-117.5807267602,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,10,0,0.0,0.0,0.0,WA
